run,approach,model,level,question_id,duration_ms,llm_calls,total_tokens,passed
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q007_cars_into_parking_lot,15052,2,3679,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q008_people_through_main_gate,24206,2,3670,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L1,L1_q009_total_cameras_at_venue,21850,2,3786,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q001_peak_headcount_nvidia_booth,17434,2,3604,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q002_avg_headcount_foodcourt_lunch,32451,2,4413,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q003_avg_confidence_all_events,45567,2,4642,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q004_low_confidence_events_count,12339,2,3085,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q005_net_person_flow_main_entrance,22482,2,3960,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q006_busiest_moment_nvidia,33073,2,4941,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q007_low_confidence_detections,24781,2,4204,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L2,L2_q008_lunch_crowd_food_court,43826,2,6440,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q001_peak_per_booth,15054,2,3582,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q002_event_counts_by_type,30297,2,5238,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q003_hourly_person_entry_main_entrance,86089,2,8103,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q004_avg_headcount_per_crowd_camera,28057,2,4434,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q005_top3_hours_by_crowd_activity,26420,2,4584,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q006_arrival_pattern_main_gate,54889,2,7270,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q007_crowd_hotspots,31439,2,5171,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L3,L3_q008_event_volume_by_hour,52328,2,6702,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q001_compare_booths,85454,2,6192,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q002_gate_flow_comparison,53658,2,5561,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q003_morning_vs_evening_main_entrance,43929,2,5567,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q004_keynote_morning_vs_afternoon,41839,2,6400,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q005_highest_peak_to_baseline_ratio,60313,2,8952,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q006_morning_vs_evening_rush,84672,2,9810,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q007_nvidia_vs_intel_booth_attraction,85195,2,8964,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L4,L4_q008_keynote_attendance_dropoff,57068,1,6118,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q001_summit_day_brief,12789,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q002_nvidia_booth_timeline,11823,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q003_staffing_brief,12251,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q004_security_attention_report,11888,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q005_keynote_hall_lifecycle,22236,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q006_how_did_the_day_go,12038,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q007_security_team_handoff,12900,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5,L5,L5_q008_what_should_change,12285,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q001_car_entry_count_at_gate01,18357,2,3143,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q002_car_entry_count_at_parkinglot,13574,2,3216,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q003_person_entry_at_keynote_door,10761,2,2949,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q004_total_events_in_summit_day,16943,2,3581,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q005_distinct_object_ids_at_main_entrance,14225,2,3208,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q006_active_cameras_during_keynote,16669,2,3445,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q007_cars_into_parking_lot,12579,2,3026,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q008_people_through_main_gate,16132,2,3222,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L1,L1_q009_total_cameras_at_venue,24291,2,3822,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q001_peak_headcount_nvidia_booth,12337,2,3068,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q002_avg_headcount_foodcourt_lunch,19210,2,3788,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q003_avg_confidence_all_events,18119,2,3638,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q004_low_confidence_events_count,17818,2,3437,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q005_net_person_flow_main_entrance,20817,2,3349,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q006_busiest_moment_nvidia,19574,2,3609,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q007_low_confidence_detections,17557,2,3223,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L2,L2_q008_lunch_crowd_food_court,40963,2,5325,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q001_peak_per_booth,21240,2,3595,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q002_event_counts_by_type,22031,2,3689,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q003_hourly_person_entry_main_entrance,34703,2,5092,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q004_avg_headcount_per_crowd_camera,29440,2,4176,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q005_top3_hours_by_crowd_activity,17508,2,3309,False
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q006_arrival_pattern_main_gate,25797,2,4617,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q007_crowd_hotspots,24118,2,4402,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L3,L3_q008_event_volume_by_hour,27301,2,4519,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q001_compare_booths,32110,2,4634,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q002_gate_flow_comparison,30514,2,3981,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q003_morning_vs_evening_main_entrance,27853,2,4280,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q004_keynote_morning_vs_afternoon,39569,2,5719,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q005_highest_peak_to_baseline_ratio,42906,2,5522,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q006_morning_vs_evening_rush,60799,2,6873,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,51203,2,6915,True
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L4,L4_q008_keynote_attendance_dropoff,12875,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q001_summit_day_brief,13823,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q002_nvidia_booth_timeline,12333,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q003_staffing_brief,12936,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q004_security_attention_report,12381,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q005_keynote_hall_lifecycle,12579,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q006_how_did_the_day_go,12235,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q007_security_team_handoff,12798,0,0,
sprint2_gpt5_fix,b2_rag_cypher,gpt-5-mini,L5,L5_q008_what_should_change,12387,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q001_car_entry_count_at_gate01,10054,2,3695,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q002_car_entry_count_at_parkinglot,9965,2,3580,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q003_person_entry_at_keynote_door,18551,2,4112,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q004_total_events_in_summit_day,19147,2,4119,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q005_distinct_object_ids_at_main_entrance,19149,2,4253,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q006_active_cameras_during_keynote,14037,2,4013,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q007_cars_into_parking_lot,22220,2,4476,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q008_people_through_main_gate,17303,2,4182,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L1,L1_q009_total_cameras_at_venue,22526,2,3984,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q001_peak_headcount_nvidia_booth,21402,2,4038,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q002_avg_headcount_foodcourt_lunch,43005,2,4973,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q003_avg_confidence_all_events,27448,2,4744,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q004_low_confidence_events_count,21913,2,3723,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q005_net_person_flow_main_entrance,26416,2,4312,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q006_busiest_moment_nvidia,32576,2,5638,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q007_low_confidence_detections,17407,2,4125,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L2,L2_q008_lunch_crowd_food_court,53247,2,6305,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q001_peak_per_booth,19659,2,4143,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q002_event_counts_by_type,31105,2,5206,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q003_hourly_person_entry_main_entrance,53349,2,8552,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q004_avg_headcount_per_crowd_camera,36864,2,4965,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q005_top3_hours_by_crowd_activity,43114,2,5355,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q006_arrival_pattern_main_gate,55399,2,8027,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q007_crowd_hotspots,39322,2,5645,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L3,L3_q008_event_volume_by_hour,44997,2,6618,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q001_compare_booths,60110,2,8666,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q002_gate_flow_comparison,1726165,2,5365,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q003_morning_vs_evening_main_entrance,43828,2,5783,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q004_keynote_morning_vs_afternoon,39322,2,6051,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q005_highest_peak_to_baseline_ratio,158133,3,17746,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q006_morning_vs_evening_rush,48538,2,5354,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q007_nvidia_vs_intel_booth_attraction,37076,1,726,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L4,L4_q008_keynote_attendance_dropoff,36661,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L5,L5_q001_summit_day_brief,36045,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L5,L5_q002_nvidia_booth_timeline,35425,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L5,L5_q003_staffing_brief,33792,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L5,L5_q004_security_attention_report,35119,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L5,L5_q005_keynote_hall_lifecycle,37429,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L5,L5_q006_how_did_the_day_go,36454,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5,L5,L5_q007_security_team_handoff,34908,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q001_car_entry_count_at_gate01,11101,2,3530,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q002_car_entry_count_at_parkinglot,13663,2,3634,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q003_person_entry_at_keynote_door,17169,2,3780,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q004_total_events_in_summit_day,13517,2,3738,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q005_distinct_object_ids_at_main_entrance,16383,2,3981,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q006_active_cameras_during_keynote,15461,2,3838,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q007_cars_into_parking_lot,13720,2,3558,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q008_people_through_main_gate,16180,2,3711,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L1,L1_q009_total_cameras_at_venue,40330,2,5916,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q001_peak_headcount_nvidia_booth,14436,2,3810,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q002_avg_headcount_foodcourt_lunch,16179,2,3982,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q003_avg_confidence_all_events,32100,2,4703,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q004_low_confidence_events_count,16587,2,3650,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q005_net_person_flow_main_entrance,15985,2,3679,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q006_busiest_moment_nvidia,29681,2,4718,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q007_low_confidence_detections,15564,2,3770,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L2,L2_q008_lunch_crowd_food_court,36948,2,5737,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q001_peak_per_booth,13512,2,3624,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q002_event_counts_by_type,15093,2,3541,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q003_hourly_person_entry_main_entrance,36351,2,5710,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q004_avg_headcount_per_crowd_camera,28986,2,4800,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q005_top3_hours_by_crowd_activity,19457,2,3849,False
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q006_arrival_pattern_main_gate,28477,2,5108,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q007_crowd_hotspots,30516,2,4966,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L3,L3_q008_event_volume_by_hour,33893,2,5588,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q001_compare_booths,33279,2,5587,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q002_gate_flow_comparison,23039,2,4550,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q003_morning_vs_evening_main_entrance,33380,2,5471,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q004_keynote_morning_vs_afternoon,32048,2,5294,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q005_highest_peak_to_baseline_ratio,40255,2,5935,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q006_morning_vs_evening_rush,46697,2,5077,True
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q007_nvidia_vs_intel_booth_attraction,51794,1,3302,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L4,L4_q008_keynote_attendance_dropoff,36043,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L5,L5_q001_summit_day_brief,36213,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L5,L5_q002_nvidia_booth_timeline,34819,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L5,L5_q003_staffing_brief,36253,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L5,L5_q004_security_attention_report,36346,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L5,L5_q005_keynote_hall_lifecycle,35610,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L5,L5_q006_how_did_the_day_go,35226,0,0,
sprint2_gpt5_fix,b2_rag_hybrid,gpt-5-mini,L5,L5_q007_security_team_handoff,35524,0,0,
